Date,Ticker,Sector,Open,High,Low,Close,Volume
2023-01-31,TSLA,Consumer Discretionary,233.1033,234.5013,231.3286,232.3064,66670848
2023-02-01,TSLA,Consumer Discretionary,237.5253,240.1751,232.6298,237.1542,54017002
2023-02-02,TSLA,Consumer Discretionary,241.3664,240.6774,238.4824,240.3517,96674582
2023-02-03,TSLA,Consumer Discretionary,245.6732,248.0812,240.7155,245.3757,67145724
2023-02-06,TSLA,Consumer Discretionary,251.3165,256.9782,250.4645,251.4908,65848837
2023-02-07,TSLA,Consumer Discretionary,264.6534,265.5179,259.4531,263.4904,53724344
2023-02-08,TSLA,Consumer Discretionary,270.33,278.0408,267.0832,271.6373,70891038
2023-02-09,TSLA,Consumer Discretionary,270.9082,277.3223,267.9588,271.1681,49498150
2023-02-10,TSLA,Consumer Discretionary,275.2891,276.3191,271.6589,275.107,59348743
2023-02-13,TSLA,Consumer Discretionary,275.5961,278.2818,269.3375,274.4483,41422728
2023-02-14,TSLA,Consumer Discretionary,265.209,268.6985,263.611,266.4582,74481446
2023-02-15,TSLA,Consumer Discretionary,264.7717,270.0432,262.8191,265.9883,59495402
2023-02-16,TSLA,Consumer Discretionary,265.6103,265.0509,263.4085,264.8596,98836952
2023-02-17,TSLA,Consumer Discretionary,247.5927,249.834,247.3268,247.541,111765971
2023-02-20,TSLA,Consumer Discretionary,254.5428,258.8674,251.0752,255.4109,68560287
2023-02-21,TSLA,Consumer Discretionary,265.397,268.9874,259.2843,265.3241,55659079
2023-02-22,TSLA,Consumer Discretionary,271.6772,275.5425,269.6769,271.2401,41054410
2023-02-23,TSLA,Consumer Discretionary,279.9444,283.1839,278.6362,281.095,71531833
2023-02-24,TSLA,Consumer Discretionary,278.1935,283.9376,272.6396,279.2078,58078933
2023-02-27,TSLA,Consumer Discretionary,273.1555,279.3988,272.0632,273.6071,64079729
2023-02-28,TSLA,Consumer Discretionary,284.6886,290.4634,282.2109,284.2771,91620390
2023-03-01,TSLA,Consumer Discretionary,272.6235,279.2468,270.4914,272.5707,42580254
2023-03-02,TSLA,Consumer Discretionary,261.249,263.6521,260.3477,260.9844,41323294
2023-03-03,TSLA,Consumer Discretionary,265.2416,265.8459,260.4473,265.7846,50794589
2023-03-06,TSLA,Consumer Discretionary,269.321,272.533,269.1998,270.3768,69761199
2023-03-07,TSLA,Consumer Discretionary,281.1347,281.8952,279.2273,280.7093,64404132
2023-03-08,TSLA,Consumer Discretionary,262.2358,265.5859,258.043,262.2247,41679569
2023-03-09,TSLA,Consumer Discretionary,262.2326,263.3592,255.3628,261.2799,68421253
2023-03-10,TSLA,Consumer Discretionary,249.3114,254.2717,247.6658,249.8042,38029181
2023-03-13,TSLA,Consumer Discretionary,257.7692,259.2985,256.3836,258.5759,42410464
2023-03-14,TSLA,Consumer Discretionary,273.3086,275.3248,271.7552,272.8274,52671812
2023-03-15,TSLA,Consumer Discretionary,279.8041,279.9041,275.528,278.4724,46186532
2023-03-16,TSLA,Consumer Discretionary,271.0616,277.2652,268.4202,272.4091,71213006
2023-03-17,TSLA,Consumer Discretionary,263.6413,269.4257,263.2006,264.4525,59420018
2023-03-20,TSLA,Consumer Discretionary,259.1981,260.4766,255.8779,260.2099,92608968
2023-03-21,TSLA,Consumer Discretionary,251.9934,256.6684,248.8202,251.6763,50630898
2023-03-22,TSLA,Consumer Discretionary,250.3553,255.1555,247.2068,250.1533,52565341
2023-03-23,TSLA,Consumer Discretionary,243.0945,245.9584,242.0989,242.8246,78400665
2023-03-24,TSLA,Consumer Discretionary,229.2298,231.3546,224.827,229.8377,53060957
2023-03-27,TSLA,Consumer Discretionary,234.1797,235.8371,229.6284,233.434,85363551
2023-03-28,TSLA,Consumer Discretionary,238.9643,243.3299,237.6531,237.8196,64133451
2023-03-29,TSLA,Consumer Discretionary,253.7135,260.2977,250.3511,254.6243,26920328
2023-03-30,TSLA,Consumer Discretionary,249.1054,252.7741,247.2538,250.3253,77632702
2023-03-31,TSLA,Consumer Discretionary,231.2565,235.2869,231.1182,232.1661,71703221
2023-04-03,TSLA,Consumer Discretionary,239.6407,242.0496,235.9682,239.9343,72538497
2023-04-04,TSLA,Consumer Discretionary,250.1341,249.3839,245.6248,249.0803,30735677
2023-04-05,TSLA,Consumer Discretionary,260.1865,266.628,254.9067,260.8004,44693167
2023-04-06,TSLA,Consumer Discretionary,276.448,279.5071,275.921,276.693,45700360
2023-04-07,TSLA,Consumer Discretionary,292.8851,298.4563,287.3647,293.7208,42367485
2023-04-10,TSLA,Consumer Discretionary,283.8336,286.7398,279.9109,282.5509,91954546
2023-04-11,TSLA,Consumer Discretionary,300.4915,303.2636,294.7721,300.6906,54336015
2023-04-12,TSLA,Consumer Discretionary,297.1686,303.9442,292.1086,296.8599,53933367
2023-04-13,TSLA,Consumer Discretionary,307.7605,307.7261,306.0962,306.5858,64348918
2023-04-14,TSLA,Consumer Discretionary,309.4143,312.8193,305.7163,309.8776,64683628
2023-04-17,TSLA,Consumer Discretionary,298.792,303.5053,294.2624,298.1413,20050414
2023-04-18,TSLA,Consumer Discretionary,312.4715,312.6336,306.9658,312.3992,44916731
2023-04-19,TSLA,Consumer Discretionary,306.371,311.1295,303.4552,306.8435,35690375
2023-04-20,TSLA,Consumer Discretionary,331.3203,336.553,324.3048,330.6263,61485997
2023-04-21,TSLA,Consumer Discretionary,321.6478,320.9383,318.5049,320.7811,50001345
2023-04-24,TSLA,Consumer Discretionary,307.0141,313.8634,304.5967,308.2407,54780478
2023-04-25,TSLA,Consumer Discretionary,300.0768,305.4498,293.0316,300.2652,29229009
2023-04-26,TSLA,Consumer Discretionary,317.9852,323.7811,317.6491,318.867,49687925
2023-04-27,TSLA,Consumer Discretionary,299.2252,301.5194,295.977,299.5814,76192018
2023-04-28,TSLA,Consumer Discretionary,311.1986,314.0828,309.8604,310.8184,83225390
2023-05-01,TSLA,Consumer Discretionary,334.6341,334.8553,328.0574,334.5557,67651982
2023-05-02,TSLA,Consumer Discretionary,332.2323,338.1943,325.9125,332.3963,36527961
2023-05-03,TSLA,Consumer Discretionary,328.8678,329.9157,323.4834,327.309,79562125
2023-05-04,TSLA,Consumer Discretionary,326.8752,335.7214,326.7212,328.4552,67756358
2023-05-05,TSLA,Consumer Discretionary,313.1724,321.458,308.7562,314.1291,52644455
2023-05-08,TSLA,Consumer Discretionary,350.0075,356.4885,347.0734,349.3361,29701772
2023-05-09,TSLA,Consumer Discretionary,360.4287,366.6853,358.8815,358.9299,72587745
2023-05-10,TSLA,Consumer Discretionary,340.8449,344.5353,338.8205,341.9301,45652927
2023-05-11,TSLA,Consumer Discretionary,331.9375,335.5918,323.4986,331.1657,60495402
2023-05-12,TSLA,Consumer Discretionary,334.7869,341.662,328.6885,333.6472,55658554
2023-05-15,TSLA,Consumer Discretionary,316.0346,317.0597,310.8641,316.9067,86507933
2023-05-16,TSLA,Consumer Discretionary,299.0861,305.2919,291.725,298.4894,52515456
2023-05-17,TSLA,Consumer Discretionary,302.2691,307.3613,296.6429,302.1082,54281504
2023-05-18,TSLA,Consumer Discretionary,314.8272,320.2329,313.3309,314.6073,87558071
2023-05-19,TSLA,Consumer Discretionary,326.2809,332.5392,320.7379,326.436,44757138
2023-05-22,TSLA,Consumer Discretionary,324.8198,327.2801,320.5333,325.7546,69617396
2023-05-23,TSLA,Consumer Discretionary,320.7982,324.5742,319.4918,322.294,51374036
2023-05-24,TSLA,Consumer Discretionary,323.5356,323.6518,317.3026,323.0577,40364675
2023-05-25,TSLA,Consumer Discretionary,336.4708,338.9146,331.3446,336.2369,54547175
2023-05-26,TSLA,Consumer Discretionary,320.5285,319.9219,314.0617,319.8478,67103027
2023-05-29,TSLA,Consumer Discretionary,309.0385,311.1371,309.8301,310.1477,81845275
2023-05-30,TSLA,Consumer Discretionary,305.2108,309.6148,303.5545,305.588,84870437
2023-05-31,TSLA,Consumer Discretionary,301.3621,304.5562,301.4617,302.7321,49913345
2023-06-01,TSLA,Consumer Discretionary,303.2577,304.9812,297.4415,302.1639,40550287
2023-06-02,TSLA,Consumer Discretionary,302.7293,304.181,295.2887,301.9536,49555634
2023-06-05,TSLA,Consumer Discretionary,309.546,313.3032,302.9459,310.2984,38254393
2023-06-06,TSLA,Consumer Discretionary,289.1971,294.6101,285.7425,289.2588,51085554
2023-06-07,TSLA,Consumer Discretionary,270.2302,274.3783,269.417,271.392,49215964
2023-06-08,TSLA,Consumer Discretionary,263.1771,264.7408,260.1858,264.3453,67827294
2023-06-09,TSLA,Consumer Discretionary,272.8835,280.1151,270.8536,273.7184,28132825
2023-06-12,TSLA,Consumer Discretionary,266.1854,271.4527,262.5842,266.7527,43756284
2023-06-13,TSLA,Consumer Discretionary,265.4146,267.9745,264.0153,266.3946,43862605
2023-06-14,TSLA,Consumer Discretionary,266.6436,269.6699,262.5427,267.8439,77855598
2023-06-15,TSLA,Consumer Discretionary,270.5225,275.9648,270.1519,271.3334,39039123
2023-06-16,TSLA,Consumer Discretionary,289.5672,293.608,288.34,288.9435,58364909
2023-06-19,TSLA,Consumer Discretionary,295.8614,298.418,292.8231,297.1737,52471969
2023-06-20,TSLA,Consumer Discretionary,308.9684,312.5962,303.2257,309.363,74561954
2023-06-21,TSLA,Consumer Discretionary,306.8112,311.8097,307.3365,307.8903,65200503
2023-06-22,TSLA,Consumer Discretionary,326.328,327.035,324.2812,326.6809,56548051
2023-06-23,TSLA,Consumer Discretionary,327.0316,329.7242,322.1799,327.7162,46169415
2023-06-26,TSLA,Consumer Discretionary,303.8308,309.358,300.0303,303.1523,31281125
2023-06-27,TSLA,Consumer Discretionary,333.9843,337.1752,327.2535,334.5782,58723696
2023-06-28,TSLA,Consumer Discretionary,336.7502,340.6466,327.1411,335.2974,63934848
2023-06-29,TSLA,Consumer Discretionary,343.1375,346.411,342.3463,342.5813,33996492
2023-06-30,TSLA,Consumer Discretionary,329.3925,329.7512,326.0474,328.3449,37660408
2023-07-03,TSLA,Consumer Discretionary,358.5632,360.2919,355.9141,358.615,58816158
2023-07-04,TSLA,Consumer Discretionary,347.6836,347.7828,344.4485,347.5189,60368058
2023-07-05,TSLA,Consumer Discretionary,342.7695,343.5404,336.7362,342.3074,40508970
2023-07-06,TSLA,Consumer Discretionary,322.3714,323.2122,320.9088,322.0947,45901519
2023-07-07,TSLA,Consumer Discretionary,325.3795,327.7648,319.7001,326.9243,31430255
2023-07-10,TSLA,Consumer Discretionary,323.4515,328.3736,318.5404,323.3606,82425660
2023-07-11,TSLA,Consumer Discretionary,303.4476,310.2428,297.0071,304.0902,36920070
2023-07-12,TSLA,Consumer Discretionary,302.6939,303.6571,295.8817,303.3604,64160993
2023-07-13,TSLA,Consumer Discretionary,304.1576,306.0878,299.0327,304.6042,53959265
2023-07-14,TSLA,Consumer Discretionary,302.6626,302.9236,300.0367,301.6943,80286036
2023-07-17,TSLA,Consumer Discretionary,281.0767,282.8754,277.4048,280.5855,42993175
2023-07-18,TSLA,Consumer Discretionary,283.7957,284.865,283.2946,283.9535,55539442
2023-07-19,TSLA,Consumer Discretionary,270.1834,275.9369,268.8062,269.9954,32759387
2023-07-20,TSLA,Consumer Discretionary,278.6795,281.3056,273.8754,279.8555,30482708
2023-07-21,TSLA,Consumer Discretionary,274.6944,279.692,270.5579,273.7888,65210317
2023-07-24,TSLA,Consumer Discretionary,283.0988,285.1874,282.899,284.2238,31919269
2023-07-25,TSLA,Consumer Discretionary,285.6901,285.8878,277.4367,284.4692,50919826
2023-07-26,TSLA,Consumer Discretionary,284.8176,285.5174,284.0729,285.2999,73855188
2023-07-27,TSLA,Consumer Discretionary,300.3078,305.1526,295.9145,300.3333,68218997
2023-07-28,TSLA,Consumer Discretionary,290.3352,292.3997,289.1163,290.7844,44671780
2023-07-31,TSLA,Consumer Discretionary,278.9423,280.9086,273.6729,278.3979,33857708
2023-08-01,TSLA,Consumer Discretionary,283.3206,285.1932,282.0589,284.7408,63533421
2023-08-02,TSLA,Consumer Discretionary,270.2814,273.1795,269.0765,270.2419,81564544
2023-08-03,TSLA,Consumer Discretionary,261.8326,264.3391,256.3324,261.8224,44703250
2023-08-04,TSLA,Consumer Discretionary,246.6577,249.4112,240.2908,245.8692,42850776
2023-08-07,TSLA,Consumer Discretionary,257.9229,260.2762,256.325,257.5394,46583529
2023-08-08,TSLA,Consumer Discretionary,248.5257,251.2041,245.8283,247.4889,64728412
2023-08-09,TSLA,Consumer Discretionary,240.0988,244.5461,239.6931,241.1682,78828366
2023-08-10,TSLA,Consumer Discretionary,229.1003,232.5074,228.5289,229.1077,37593666
2023-08-11,TSLA,Consumer Discretionary,224.9891,226.2247,223.9251,225.6704,34786629
2023-08-14,TSLA,Consumer Discretionary,225.1757,229.2234,222.4403,224.4511,110025981
2023-08-15,TSLA,Consumer Discretionary,232.8335,236.1251,226.7656,232.0602,51703257
2023-08-16,TSLA,Consumer Discretionary,220.7511,221.1614,215.9721,220.1741,58826090
2023-08-17,TSLA,Consumer Discretionary,214.7829,216.7003,211.3631,215.0094,44306809
2023-08-18,TSLA,Consumer Discretionary,226.9156,229.3412,222.0888,227.6686,63162219
2023-08-21,TSLA,Consumer Discretionary,237.3564,241.9827,236.6031,237.4207,72728686
2023-08-22,TSLA,Consumer Discretionary,231.8801,233.546,229.5818,231.1395,59659684
2023-08-23,TSLA,Consumer Discretionary,230.2624,231.0723,228.8825,230.7518,91925186
2023-08-24,TSLA,Consumer Discretionary,250.0975,254.7306,247.3292,249.7259,49436758
2023-08-25,TSLA,Consumer Discretionary,237.3338,243.2304,235.9316,238.1509,50393030
2023-08-28,TSLA,Consumer Discretionary,221.2793,224.8699,216.7284,220.6007,58448120
2023-08-29,TSLA,Consumer Discretionary,215.0664,216.9384,211.0871,215.9853,62690262
2023-08-30,TSLA,Consumer Discretionary,214.7783,217.8046,214.8291,215.3308,58387499
2023-08-31,TSLA,Consumer Discretionary,209.3695,212.3409,203.5044,208.5935,37091696
2023-09-01,TSLA,Consumer Discretionary,216.6269,220.6722,212.2466,216.971,59887762
2023-09-04,TSLA,Consumer Discretionary,219.5317,223.8771,215.3385,218.8727,48738318
2023-09-05,TSLA,Consumer Discretionary,214.1484,214.5003,212.0566,213.7085,45806432
2023-09-06,TSLA,Consumer Discretionary,208.2119,210.0017,207.6957,209.2131,55062133
2023-09-07,TSLA,Consumer Discretionary,203.5508,206.3763,200.4665,203.1205,40864463
2023-09-08,TSLA,Consumer Discretionary,210.4055,214.1013,209.8621,210.0381,38787585
2023-09-11,TSLA,Consumer Discretionary,206.9685,210.2624,204.5939,206.1672,24880315
2023-09-12,TSLA,Consumer Discretionary,196.7655,197.2126,192.518,196.6197,92101279
2023-09-13,TSLA,Consumer Discretionary,205.0481,208.4983,202.4234,204.3935,64420829
2023-09-14,TSLA,Consumer Discretionary,202.0831,202.3384,198.8056,202.2068,52651166
2023-09-15,TSLA,Consumer Discretionary,191.4069,193.8855,191.2204,191.5589,44636444
2023-09-18,TSLA,Consumer Discretionary,204.4018,207.8665,201.9621,205.2047,23009517
2023-09-19,TSLA,Consumer Discretionary,211.3719,214.8731,207.3898,210.341,43823007
2023-09-20,TSLA,Consumer Discretionary,211.847,213.5027,206.4045,210.7937,67591182
2023-09-21,TSLA,Consumer Discretionary,209.1945,210.2601,207.1767,209.0777,72339471
2023-09-22,TSLA,Consumer Discretionary,207.713,210.8731,203.0504,206.8083,66115633
2023-09-25,TSLA,Consumer Discretionary,203.9815,204.7508,200.7475,204.3967,57181774
2023-09-26,TSLA,Consumer Discretionary,201.4091,204.758,200.7584,202.2329,80630732
2023-09-27,TSLA,Consumer Discretionary,198.074,197.8717,194.3175,197.5777,49410179
2023-09-28,TSLA,Consumer Discretionary,196.4047,197.3348,193.6846,196.8216,75510695
2023-09-29,TSLA,Consumer Discretionary,191.7533,195.1867,191.5783,192.1389,48586363
2023-10-02,TSLA,Consumer Discretionary,193.8345,197.542,189.7819,193.9221,41861863
2023-10-03,TSLA,Consumer Discretionary,194.5637,194.5376,189.8841,193.7983,40326295
2023-10-04,TSLA,Consumer Discretionary,187.7583,189.9595,186.3908,188.5001,39621373
2023-10-05,TSLA,Consumer Discretionary,188.82,191.6299,184.9926,187.903,66449219
2023-10-06,TSLA,Consumer Discretionary,192.2317,195.0792,191.2347,192.086,43636500
2023-10-09,TSLA,Consumer Discretionary,175.9762,178.0597,174.1091,175.5611,39997181
2023-10-10,TSLA,Consumer Discretionary,180.1646,180.3208,176.1302,179.7226,67547982
2023-10-11,TSLA,Consumer Discretionary,171.4932,174.8096,168.6425,171.1704,60166080
2023-10-12,TSLA,Consumer Discretionary,168.9143,169.0157,165.6562,168.1076,72783932
2023-10-13,TSLA,Consumer Discretionary,149.9799,153.6547,147.4796,150.1623,63592623
2023-10-16,TSLA,Consumer Discretionary,153.5999,154.364,151.8059,153.6448,43501010
2023-10-17,TSLA,Consumer Discretionary,149.7402,150.341,148.5011,149.2069,55787417
2023-10-18,TSLA,Consumer Discretionary,146.8991,146.5642,145.4065,146.2974,56614069
2023-10-19,TSLA,Consumer Discretionary,146.5137,147.5168,145.4084,146.873,41387132
2023-10-20,TSLA,Consumer Discretionary,136.0592,137.12,132.5185,135.78,39147248
2023-10-23,TSLA,Consumer Discretionary,136.7148,138.6457,133.6791,136.1583,44456053
2023-10-24,TSLA,Consumer Discretionary,139.7726,139.8741,137.4682,139.777,100453239
2023-10-25,TSLA,Consumer Discretionary,140.8283,142.6172,138.0095,140.7966,48177610
2023-10-26,TSLA,Consumer Discretionary,139.0211,139.6732,137.1831,138.6374,78931285
2023-10-27,TSLA,Consumer Discretionary,138.5901,140.384,136.1554,138.9075,47376175
2023-10-30,TSLA,Consumer Discretionary,138.7145,140.0041,135.1228,138.5302,71191204
2023-10-31,TSLA,Consumer Discretionary,142.1667,144.5231,139.924,142.8407,71483390
2023-11-01,TSLA,Consumer Discretionary,150.3673,151.7727,148.9415,150.2395,72565876
2023-11-02,TSLA,Consumer Discretionary,148.5038,149.7891,147.0492,147.835,61256246
2023-11-03,TSLA,Consumer Discretionary,149.633,152.6949,146.3225,149.2553,82428199
2023-11-06,TSLA,Consumer Discretionary,145.8418,148.6568,143.1592,145.366,61082403
2023-11-07,TSLA,Consumer Discretionary,147.5784,151.3728,146.4773,147.8537,91174618
2023-11-08,TSLA,Consumer Discretionary,150.4655,153.6274,148.0259,150.6453,33540098
2023-11-09,TSLA,Consumer Discretionary,149.2041,151.7241,148.0652,149.6885,60533898
2023-11-10,TSLA,Consumer Discretionary,153.3725,154.6212,152.1659,152.8745,59365586
2023-11-13,TSLA,Consumer Discretionary,152.6513,155.1398,149.9135,152.9399,41172134
2023-11-14,TSLA,Consumer Discretionary,152.517,155.9654,149.6991,152.6919,64883470
2023-11-15,TSLA,Consumer Discretionary,147.9102,148.4955,143.8935,147.4527,34872300
2023-11-16,TSLA,Consumer Discretionary,147.9357,151.2844,145.7752,148.515,44811389
2023-11-17,TSLA,Consumer Discretionary,145.3886,147.7023,142.7882,145.1648,29933890
2023-11-20,TSLA,Consumer Discretionary,150.3109,151.8662,150.1507,150.3486,87034586
2023-11-21,TSLA,Consumer Discretionary,145.1441,146.0723,143.0997,145.4059,50868953
2023-11-22,TSLA,Consumer Discretionary,147.2712,149.5852,146.7429,147.022,104457766
2023-11-23,TSLA,Consumer Discretionary,146.0965,146.59,143.5585,145.5409,69380275
2023-11-24,TSLA,Consumer Discretionary,147.5076,150.5154,144.7055,147.1438,62373911
2023-11-27,TSLA,Consumer Discretionary,146.7635,150.1472,144.49,146.8451,45734334
2023-11-28,TSLA,Consumer Discretionary,142.133,145.3753,141.4579,142.1607,39837657
2023-11-29,TSLA,Consumer Discretionary,148.1819,149.7694,146.1599,148.5631,63790807
2023-11-30,TSLA,Consumer Discretionary,144.0185,147.0083,142.6162,143.4265,53370781
2023-12-01,TSLA,Consumer Discretionary,147.1819,147.2424,146.0917,147.205,36486288
2023-12-04,TSLA,Consumer Discretionary,137.4257,139.755,136.2251,137.5779,34593302
2023-12-05,TSLA,Consumer Discretionary,136.0118,139.2497,132.7157,136.0379,40899036
2023-12-06,TSLA,Consumer Discretionary,144.9691,146.1444,143.6271,144.6622,94161161
2023-12-07,TSLA,Consumer Discretionary,143.3708,143.1566,140.5629,143.12,105921791
2023-12-08,TSLA,Consumer Discretionary,143.2696,144.3164,142.7408,143.7164,57986740
2023-12-11,TSLA,Consumer Discretionary,152.8778,155.0962,150.3915,153.277,57019908
2023-12-12,TSLA,Consumer Discretionary,152.5718,155.1958,149.9001,152.4495,49294944
2023-12-13,TSLA,Consumer Discretionary,154.2421,157.2608,150.5943,154.0834,41197271
2023-12-14,TSLA,Consumer Discretionary,158.2355,159.1784,154.4394,157.9028,82374123
2023-12-15,TSLA,Consumer Discretionary,149.5376,150.3149,148.8019,149.4694,95659073
2023-12-18,TSLA,Consumer Discretionary,145.9683,147.0003,144.8826,146.6386,41707956
2023-12-19,TSLA,Consumer Discretionary,147.5777,150.1371,144.7161,147.4466,53189771
2023-12-20,TSLA,Consumer Discretionary,138.843,141.6673,136.6372,138.3701,47644049
2023-12-21,TSLA,Consumer Discretionary,146.588,148.1255,142.8058,146.2071,48069405
2023-12-22,TSLA,Consumer Discretionary,150.4815,151.0733,150.7017,150.7436,77827131
2023-12-25,TSLA,Consumer Discretionary,154.0792,156.9539,151.7336,154.4978,36786435
2023-12-26,TSLA,Consumer Discretionary,163.173,163.7803,162.0487,162.9233,62718630
2023-12-27,TSLA,Consumer Discretionary,167.1029,171.51,167.0865,167.7558,67842515
2023-12-28,TSLA,Consumer Discretionary,166.5675,166.5504,162.9804,166.2702,52251692
2023-12-29,TSLA,Consumer Discretionary,156.3679,156.2831,152.5202,155.808,71281582
2024-01-01,TSLA,Consumer Discretionary,151.732,152.7049,148.7157,151.6653,56997829
2024-01-02,TSLA,Consumer Discretionary,147.916,149.1806,144.6282,147.8039,78559524
2024-01-03,TSLA,Consumer Discretionary,151.6062,153.0197,150.5475,151.5534,34537857
2024-01-04,TSLA,Consumer Discretionary,151.486,154.4499,149.9476,152.0902,49111098
2024-01-05,TSLA,Consumer Discretionary,142.7672,143.7313,139.4376,142.9014,53365992
2024-01-08,TSLA,Consumer Discretionary,148.492,149.185,146.7977,147.9775,24460398
2024-01-09,TSLA,Consumer Discretionary,156.8046,158.3109,153.7532,156.1059,39367153
2024-01-10,TSLA,Consumer Discretionary,165.2627,169.5145,164.3299,165.6465,42718746
2024-01-11,TSLA,Consumer Discretionary,158.6357,160.0612,157.7604,158.3739,72470488
2024-01-12,TSLA,Consumer Discretionary,160.8153,161.6085,158.866,160.4724,44109034
2024-01-15,TSLA,Consumer Discretionary,154.0795,154.2125,153.4456,154.1871,42661374
2024-01-16,TSLA,Consumer Discretionary,166.0445,168.798,163.9073,166.6731,69683486
2024-01-17,TSLA,Consumer Discretionary,166.6635,168.9192,166.9147,166.9271,33560320
2024-01-18,TSLA,Consumer Discretionary,164.3722,165.2728,162.9336,164.5229,29292877
2024-01-19,TSLA,Consumer Discretionary,160.5396,161.3888,157.1419,160.9641,48922623
2024-01-22,TSLA,Consumer Discretionary,162.3996,164.9371,160.8396,163.1782,35318453
2024-01-23,TSLA,Consumer Discretionary,166.1046,169.8946,163.0014,166.6286,35723682
2024-01-24,TSLA,Consumer Discretionary,156.6932,158.3373,152.2517,156.0451,64763862
2024-01-25,TSLA,Consumer Discretionary,165.826,166.3325,162.7921,165.0618,70916971
2024-01-26,TSLA,Consumer Discretionary,167.8879,171.3148,166.0875,168.2509,69087712
2024-01-29,TSLA,Consumer Discretionary,177.2615,178.3791,176.6941,177.9156,76046928
2024-01-30,TSLA,Consumer Discretionary,190.0723,191.2299,188.1885,190.5734,79127298
2024-01-31,TSLA,Consumer Discretionary,190.4489,191.1973,186.4393,189.874,28793238
2024-02-01,TSLA,Consumer Discretionary,197.2103,197.2804,194.6707,196.554,62417221
2024-02-02,TSLA,Consumer Discretionary,193.0107,196.1776,187.63,192.1365,46517806
2024-02-05,TSLA,Consumer Discretionary,188.2921,189.3032,188.3924,188.6318,43575294
2024-02-06,TSLA,Consumer Discretionary,201.9136,202.1177,199.278,200.9372,64511404
2024-02-07,TSLA,Consumer Discretionary,195.8088,196.2821,191.1792,195.1421,32447681
2024-02-08,TSLA,Consumer Discretionary,195.7791,198.7669,196.2461,196.7407,32245711
2024-02-09,TSLA,Consumer Discretionary,190.5469,190.3882,186.0071,189.7821,65942915
2024-02-12,TSLA,Consumer Discretionary,184.7554,188.5343,183.1309,184.9254,63120994
2024-02-13,TSLA,Consumer Discretionary,181.306,183.9635,177.1849,181.2809,56811423
2024-02-14,TSLA,Consumer Discretionary,192.0988,196.9071,187.763,192.1417,41877287
2024-02-15,TSLA,Consumer Discretionary,196.2279,197.6402,193.9335,196.1901,68160588
2024-02-16,TSLA,Consumer Discretionary,203.1199,205.9003,202.2202,202.9701,66873882
2024-02-19,TSLA,Consumer Discretionary,188.6668,191.3132,184.2047,188.875,55941639
2024-02-20,TSLA,Consumer Discretionary,189.7415,190.421,188.326,189.1937,38302735
2024-02-21,TSLA,Consumer Discretionary,185.9402,186.4273,182.439,186.377,47997221
2024-02-22,TSLA,Consumer Discretionary,191.0643,191.661,185.9046,190.1408,70110161
2024-02-23,TSLA,Consumer Discretionary,208.6182,211.0414,204.3783,209.4166,81196731
2024-02-26,TSLA,Consumer Discretionary,190.3983,191.3937,188.0886,190.3764,49439843
2024-02-27,TSLA,Consumer Discretionary,192.8056,195.5801,191.5556,193.5007,50593127
2024-02-28,TSLA,Consumer Discretionary,210.4784,213.5118,207.7182,211.4044,51946321
2024-02-29,TSLA,Consumer Discretionary,206.6613,210.3308,205.068,207.1993,59215630
2024-03-01,TSLA,Consumer Discretionary,208.78,209.3357,204.7841,208.5075,45805191
2024-03-04,TSLA,Consumer Discretionary,213.6695,217.1872,211.4044,214.2916,22884552
2024-03-05,TSLA,Consumer Discretionary,196.3117,200.5096,192.1913,196.6454,77987482
2024-03-06,TSLA,Consumer Discretionary,199.754,199.3892,197.682,198.8099,93421762
2024-03-07,TSLA,Consumer Discretionary,192.3983,196.8196,188.1931,192.6522,45376650
2024-03-08,TSLA,Consumer Discretionary,208.8976,210.9136,209.1238,209.1596,39595743
2024-03-11,TSLA,Consumer Discretionary,208.5015,208.4786,205.5744,207.494,52330923
2024-03-12,TSLA,Consumer Discretionary,201.8136,202.5205,197.5446,201.7419,51545580
2024-03-13,TSLA,Consumer Discretionary,209.7748,211.1162,204.1912,208.7535,73506453
2024-03-14,TSLA,Consumer Discretionary,212.3251,214.3609,210.3289,212.9324,55429362
2024-03-15,TSLA,Consumer Discretionary,220.4049,223.2793,216.1677,220.768,42988420
2024-03-18,TSLA,Consumer Discretionary,237.9582,238.7902,237.714,238.3712,36715345
2024-03-19,TSLA,Consumer Discretionary,232.2243,237.3335,229.1383,232.926,70697335
2024-03-20,TSLA,Consumer Discretionary,249.5168,251.398,247.6866,249.5807,65272512
2024-03-21,TSLA,Consumer Discretionary,270.0534,271.0522,264.0276,269.1261,74954824
2024-03-22,TSLA,Consumer Discretionary,261.5311,262.3311,258.7068,261.0574,40782848
2024-03-25,TSLA,Consumer Discretionary,253.1825,258.1547,251.121,254.2135,94655946
2024-03-26,TSLA,Consumer Discretionary,253.7868,258.9048,251.2455,254.7705,32317512
2024-03-27,TSLA,Consumer Discretionary,252.1044,255.0532,249.6094,252.8196,67464257
2024-03-28,TSLA,Consumer Discretionary,269.6826,277.2713,268.5246,270.7886,30748548
2024-03-29,TSLA,Consumer Discretionary,260.6293,267.0522,257.2376,261.6693,43017982
2024-04-01,TSLA,Consumer Discretionary,264.5778,266.1533,262.5602,264.3219,87097180
2024-04-02,TSLA,Consumer Discretionary,257.0,259.9671,251.5619,256.4281,69974221
